date,nav_per_unit,short_name
2021-11-11,78535.06,DCDS
2021-11-14,79081.33,DCDS
2021-11-15,79126.41,DCDS
2021-11-16,78575.54,DCDS
2021-11-17,78857.87,DCDS
2021-11-18,78534.43,DCDS
2021-11-21,77437.67,DCDS
2021-11-22,77282.96,DCDS
2021-11-23,78638.16,DCDS
2021-11-24,79860.7,DCDS
2021-11-25,80499.98,DCDS
2021-11-28,79689.45,DCDS
2021-11-29,78922.61,DCDS
2021-11-30,78721.73,DCDS
2021-12-01,79121.99,DCDS
2021-12-02,78542.28,DCDS
2021-12-05,76329.17,DCDS
2021-12-06,74624.76,DCDS
2021-12-07,76092.6,DCDS
2021-12-08,76491.84,DCDS
2021-12-09,77428.9,DCDS
2021-12-12,77443.03,DCDS
2021-12-13,77839.72,DCDS
2021-12-14,77807.58,DCDS
2021-12-15,77731.81,DCDS
2021-12-16,77356.38,DCDS
2021-12-19,77678.33,DCDS
2021-12-20,77853.49,DCDS
2021-12-21,78065.47,DCDS
2021-12-22,77659.79,DCDS
2021-12-23,76246.02,DCDS
2021-12-26,77427.81,DCDS
2021-12-27,77560.32,DCDS
2021-12-28,77846.91,DCDS
2021-12-29,77513.24,DCDS
2021-12-30,78132.88,DCDS
2022-01-03,78539.15,DCDS
2022-01-04,79492.4,DCDS
2022-01-05,79243.26,DCDS
2022-01-06,78936.9,DCDS
2022-01-09,78541.78,DCDS
2022-01-10,76997.11,DCDS
2022-01-11,76065.25,DCDS
2022-01-12,77327.34,DCDS
2022-01-13,76631.93,DCDS
2022-01-16,76306.32,DCDS
2022-01-17,73351.62,DCDS
2022-01-18,72729.95,DCDS
2022-01-19,73636.59,DCDS
2022-01-20,74545.07,DCDS
2022-01-23,74807.46,DCDS
2022-01-24,72858.48,DCDS
2022-01-25,74640.75,DCDS
2022-01-26,74974.44,DCDS
2022-01-27,74400.27,DCDS
2022-02-06,75228.2,DCDS
2022-02-07,75781.45,DCDS
2022-02-08,76498.48,DCDS
2022-02-09,76834.33,DCDS
2022-02-10,76886.12,DCDS
2022-02-13,76903.24,DCDS
2022-02-14,75244.14,DCDS
2022-02-15,76087.64,DCDS
2022-02-16,76210.42,DCDS
2022-02-17,77011.61,DCDS
2022-02-20,77099.53,DCDS
2022-02-21,77286.07,DCDS
2022-02-22,77161.0,DCDS
2022-02-23,77694.83,DCDS
2022-02-24,77094.54,DCDS
2022-02-25,77094.54,DCDS
2022-02-27,77616.18,DCDS
2022-02-28,77569.67,DCDS
2022-03-01,77714.94,DCDS
2022-03-02,76728.44,DCDS
2022-03-03,77831.24,DCDS
2022-03-06,78002.28,DCDS
2022-03-07,77395.3,DCDS
2022-03-08,76002.21,DCDS
2022-03-09,76142.19,DCDS
2022-03-10,76605.87,DCDS
2022-03-13,76196.22,DCDS
2022-03-14,75281.81,DCDS
2022-03-15,75601.18,DCDS
2022-03-16,76034.0,DCDS
2022-03-17,76075.67,DCDS
2022-03-20,76352.3,DCDS
2022-03-21,77312.58,DCDS
2022-03-22,77826.5,DCDS
2022-03-23,77777.19,DCDS
2022-03-24,77685.58,DCDS
2022-03-27,77973.06,DCDS
2022-03-28,77630.94,DCDS
2022-03-29,78351.87,DCDS
2022-03-30,77705.01,DCDS
2022-03-31,77555.66,DCDS
2022-04-03,78985.26,DCDS
2022-04-04,78874.01,DCDS
2022-04-05,78605.79,DCDS
2022-04-06,78994.11,DCDS
2022-04-07,77796.39,DCDS
2022-04-11,76459.57,DCDS
2022-04-12,75232.21,DCDS
2022-04-13,76640.54,DCDS
2022-04-14,76393.61,DCDS
2022-04-17,75470.27,DCDS
2022-04-18,73801.39,DCDS
2022-04-19,72120.23,DCDS
2022-04-20,71138.37,DCDS
2022-04-21,70633.42,DCDS
2022-04-24,70452.08,DCDS
2022-04-25,66677.23,DCDS
2022-04-26,67957.56,DCDS
2022-04-27,68608.23,DCDS
2022-04-28,68602.13,DCDS
2022-05-03,69739.8,DCDS
2022-05-04,68562.18,DCDS
2022-05-05,68293.27,DCDS
2022-05-08,66719.99,DCDS
2022-05-09,62975.34,DCDS
2022-05-10,64170.05,DCDS
2022-05-11,64572.69,DCDS
2022-05-12,61161.19,DCDS
2022-05-15,57855.58,DCDS
2022-05-16,57171.9,DCDS
2022-05-17,60238.62,DCDS
2022-05-18,60871.35,DCDS
2022-05-19,60924.66,DCDS
2022-05-22,61239.2,DCDS
2022-05-23,60215.81,DCDS
2022-05-24,60980.71,DCDS
2022-05-25,63072.0,DCDS
2022-05-26,63065.51,DCDS
2022-05-29,63774.16,DCDS
2022-05-30,64225.44,DCDS
2022-05-31,64144.55,DCDS
2022-06-01,64495.66,DCDS
2022-06-02,64041.08,DCDS
2022-06-05,64665.82,DCDS
2022-06-06,64640.63,DCDS
2022-06-07,65160.67,DCDS
2022-06-08,65936.09,DCDS
2022-06-09,66174.33,DCDS
2022-06-12,64346.31,DCDS
2022-06-13,61466.64,DCDS
2022-06-14,62123.3,DCDS
2022-06-15,61983.21,DCDS
2022-06-17,63359.47,DCDS
2022-06-19,62755.25,DCDS
2022-06-20,60761.88,DCDS
2022-06-21,59335.93,DCDS
2022-06-22,58325.33,DCDS
2022-06-23,60370.12,DCDS
2022-06-27,60078.67,DCDS
2022-06-28,60884.46,DCDS
2022-06-29,61655.77,DCDS
2022-06-30,61637.06,DCDS
2022-07-01,60564.74,DCDS
2022-07-04,60314.98,DCDS
2022-07-05,59675.77,DCDS
2022-07-06,58548.68,DCDS
2022-07-07,56871.63,DCDS
2022-07-08,57575.58,DCDS
2022-07-11,58008.56,DCDS
2022-07-12,56924.74,DCDS
2022-07-13,58236.9,DCDS
2022-07-14,57934.2,DCDS
2022-07-15,58290.81,DCDS
2022-07-18,58072.74,DCDS
2022-07-19,58140.59,DCDS
2022-07-20,58241.57,DCDS
2022-07-21,59262.16,DCDS
2022-07-22,59479.01,DCDS
2022-07-25,59387.37,DCDS
2022-07-26,58917.39,DCDS
2022-07-27,58573.76,DCDS
2022-07-28,58926.31,DCDS
2022-07-29,59754.62,DCDS
2022-08-01,59813.78,DCDS
2022-08-02,60814.51,DCDS
2022-08-03,60962.67,DCDS
2022-08-04,61615.11,DCDS
2022-08-05,61543.99,DCDS
2022-08-08,61671.34,DCDS
2022-08-09,62062.59,DCDS
2022-08-10,62043.82,DCDS
2022-08-11,61987.49,DCDS
2022-08-12,61578.76,DCDS
2022-08-15,62256.95,DCDS
2022-08-16,62852.95,DCDS
2022-08-17,62937.35,DCDS
2022-08-18,62974.6,DCDS
2022-08-19,62826.08,DCDS
2022-08-22,62784.33,DCDS
2022-08-23,62580.78,DCDS
2022-08-24,63164.49,DCDS
2022-08-25,63511.35,DCDS
2022-08-26,63839.5,DCDS
2022-08-29,63767.74,DCDS
2022-08-30,63569.04,DCDS
2022-08-31,63607.06,DCDS
2022-09-05,63801.29,DCDS
2022-09-06,63536.69,DCDS
2022-09-07,63492.88,DCDS
2022-09-08,61600.47,DCDS
2022-09-09,61345.52,DCDS
2022-09-12,62135.87,DCDS
2022-09-13,62314.88,DCDS
2022-09-14,62266.77,DCDS
2022-09-15,62084.13,DCDS
2022-09-16,62119.94,DCDS
2022-09-19,61279.92,DCDS
2022-09-20,59529.02,DCDS
2022-09-21,60247.35,DCDS
2022-09-22,59778.51,DCDS
2022-09-23,60075.7,DCDS
2022-09-26,59551.46,DCDS
2022-09-27,57847.74,DCDS
2022-09-28,57287.8,DCDS
2022-09-29,56219.77,DCDS
2022-09-30,55268.09,DCDS
2022-10-03,55957.23,DCDS
2022-10-04,53402.85,DCDS
2022-10-05,53128.59,DCDS
2022-10-06,54356.85,DCDS
2022-10-07,52939.31,DCDS
2022-10-10,51465.02,DCDS
2022-10-11,52561.72,DCDS
2022-10-12,51155.08,DCDS
2022-10-13,52624.72,DCDS
2022-10-14,53267.89,DCDS
2022-10-17,54241.5,DCDS
2022-10-18,54168.7,DCDS
2022-10-19,54410.68,DCDS
2022-10-20,54364.4,DCDS
2022-10-21,54091.47,DCDS
2022-10-24,52031.09,DCDS
2022-10-25,50597.41,DCDS
2022-10-26,51329.82,DCDS
2022-10-27,51076.8,DCDS
2022-10-28,52597.99,DCDS
2022-10-31,52575.86,DCDS
2022-11-01,52403.24,DCDS
2022-11-02,52506.96,DCDS
2022-11-03,52037.84,DCDS
2022-11-04,52199.79,DCDS
2022-11-07,50904.81,DCDS
2022-11-08,49921.88,DCDS
2022-11-09,50560.43,DCDS
2022-11-10,50703.78,DCDS
2022-11-11,48933.62,DCDS
2022-11-14,49318.96,DCDS
2022-11-15,48420.94,DCDS
2022-11-16,46614.28,DCDS
2022-11-17,47520.85,DCDS
2022-11-18,48401.16,DCDS
2022-11-21,48622.07,DCDS
2022-11-22,48452.48,DCDS
2022-11-23,48316.95,DCDS
2022-11-24,48039.84,DCDS
2022-11-25,47934.2,DCDS
2022-11-28,49020.22,DCDS
2022-11-29,50652.75,DCDS
2022-11-30,51954.99,DCDS
2022-12-01,52802.88,DCDS
2022-12-02,52112.55,DCDS
2022-12-05,54290.87,DCDS
2022-12-06,54918.57,DCDS
2022-12-07,52996.7,DCDS
2022-12-08,52655.57,DCDS
2022-12-09,53434.12,DCDS
2022-12-12,53706.27,DCDS
2022-12-13,52726.55,DCDS
2022-12-14,53780.9,DCDS
2022-12-15,53977.6,DCDS
2022-12-16,54335.31,DCDS
2022-12-19,54459.71,DCDS
2022-12-20,53452.66,DCDS
2022-12-21,52681.45,DCDS
2022-12-22,52232.23,DCDS
2022-12-23,52485.84,DCDS
2022-12-26,52249.1,DCDS
2022-12-27,49860.87,DCDS
2022-12-28,51188.62,DCDS
2022-12-29,51604.98,DCDS
2022-12-30,51200.28,DCDS
2023-01-03,51528.68,DCDS
2023-01-04,53093.8,DCDS
2023-01-05,53192.96,DCDS
2023-01-06,53681.55,DCDS
2023-01-09,53299.74,DCDS
2023-01-10,53046.41,DCDS
2023-01-11,52934.72,DCDS
2023-01-12,53063.67,DCDS
2023-01-13,53056.47,DCDS
2023-01-16,53141.92,DCDS
2023-01-17,53395.75,DCDS
2023-01-18,54677.84,DCDS
2023-01-19,55244.64,DCDS
2023-01-27,55716.22,DCDS
2023-01-30,55929.87,DCDS
2023-01-31,55445.65,DCDS
2023-02-01,56132.72,DCDS
2023-02-02,54220.3,DCDS
2023-02-03,54343.2,DCDS
2023-02-06,54127.15,DCDS
2023-02-07,54565.79,DCDS
2023-02-08,53512.55,DCDS
2023-02-09,53690.81,DCDS
2023-02-10,53425.47,DCDS
2023-02-13,52831.83,DCDS
2023-02-14,52149.21,DCDS
2023-02-15,52149.14,DCDS
2023-02-16,52749.7,DCDS
2023-02-17,53601.64,DCDS
2023-02-20,53615.3,DCDS
2023-02-21,55030.26,DCDS
2023-02-22,54681.09,DCDS
2023-02-23,53191.92,DCDS
2023-02-24,53442.19,DCDS
2023-02-27,52429.43,DCDS
2023-02-28,51278.13,DCDS
2023-03-01,51495.91,DCDS
2023-03-02,52581.45,DCDS
2023-03-03,52455.08,DCDS
2023-03-06,51697.27,DCDS
2023-03-07,51920.28,DCDS
2023-03-08,52544.94,DCDS
2023-03-09,53322.71,DCDS
2023-03-10,53498.21,DCDS
2023-03-13,53207.05,DCDS
2023-03-14,53076.03,DCDS
2023-03-15,52084.89,DCDS
2023-03-16,53499.83,DCDS
2023-03-17,52737.67,DCDS
2023-03-20,52644.66,DCDS
2023-03-21,51483.69,DCDS
2023-03-22,52086.95,DCDS
2023-03-23,52475.09,DCDS
2023-03-24,52750.24,DCDS
2023-03-27,52848.72,DCDS
2023-03-28,53162.89,DCDS
2023-03-29,53138.94,DCDS
2023-03-30,53281.24,DCDS
2023-03-31,53350.36,DCDS
2023-04-03,53653.34,DCDS
2023-04-04,54628.12,DCDS
2023-04-05,54719.93,DCDS
2023-04-06,54938.67,DCDS
2023-04-07,54148.94,DCDS
2023-04-10,54252.4,DCDS
2023-04-11,54103.74,DCDS
2023-04-12,54471.43,DCDS
2023-04-13,54593.28,DCDS
2023-04-14,54325.09,DCDS
2023-04-17,53294.63,DCDS
2023-04-18,53545.26,DCDS
2023-04-19,53819.33,DCDS
2023-04-20,53420.73,DCDS
2023-04-21,53306.93,DCDS
2023-04-24,53057.75,DCDS
2023-04-25,53063.0,DCDS
2023-04-26,52703.89,DCDS
2023-04-27,53081.64,DCDS
2023-04-28,53135.97,DCDS
2023-05-04,53772.17,DCDS
2023-05-05,53431.39,DCDS
2023-05-08,53337.63,DCDS
2023-05-09,53853.22,DCDS
2023-05-10,53901.98,DCDS
2023-05-11,54277.9,DCDS
2023-05-12,54350.87,DCDS
2023-05-15,54974.91,DCDS
2023-05-16,54596.33,DCDS
2023-05-17,54669.03,DCDS
2023-05-18,54096.77,DCDS
2023-05-19,54471.82,DCDS
2023-05-22,54710.55,DCDS
2023-05-23,55077.99,DCDS
2023-05-24,54927.43,DCDS
2023-05-25,54644.79,DCDS
2023-05-26,54610.51,DCDS
2023-05-29,54708.16,DCDS
2023-05-30,55418.75,DCDS
2023-05-31,56000.32,DCDS
2023-06-01,55818.26,DCDS
2023-06-02,56103.57,DCDS
2023-06-05,56720.56,DCDS
2023-06-06,56724.67,DCDS
2023-06-07,57389.23,DCDS
2023-06-08,57758.69,DCDS
2023-06-09,56881.42,DCDS
2023-06-12,57529.95,DCDS
2023-06-13,58016.52,DCDS
2023-06-14,58233.15,DCDS
2023-06-15,57776.78,DCDS
2023-06-16,57980.83,DCDS
2023-06-19,58061.72,DCDS
2023-06-20,57897.1,DCDS
2023-06-21,58622.47,DCDS
2023-06-22,59186.55,DCDS
2023-06-23,59638.01,DCDS
2023-06-26,59626.86,DCDS
2023-06-27,59755.59,DCDS
2023-06-28,59918.8,DCDS
2023-06-29,60022.24,DCDS
2023-06-30,59027.43,DCDS
2023-07-03,59090.99,DCDS
2023-07-04,59321.02,DCDS
2023-07-05,59943.13,DCDS
2023-07-06,60121.27,DCDS
2023-07-07,59624.64,DCDS
2023-07-10,60527.34,DCDS
2023-07-11,61102.02,DCDS
2023-07-12,61234.62,DCDS
2023-07-13,61355.27,DCDS
2023-07-14,62066.76,DCDS
2023-07-17,62389.28,DCDS
2023-07-18,62495.58,DCDS
2023-07-19,62452.41,DCDS
2023-07-20,62374.33,DCDS
2023-07-21,62599.87,DCDS
2023-07-24,63783.41,DCDS
2023-07-25,64136.49,DCDS
2023-07-26,64162.49,DCDS
2023-07-27,64410.99,DCDS
2023-07-28,64493.46,DCDS
2023-07-31,65144.15,DCDS
2023-08-01,65619.23,DCDS
2023-08-02,64736.09,DCDS
2023-08-03,65096.32,DCDS
2023-08-04,64745.63,DCDS
2023-08-07,65571.44,DCDS
2023-08-08,66302.91,DCDS
2023-08-09,65887.7,DCDS
2023-08-10,65545.36,DCDS
2023-08-11,64573.31,DCDS
2023-08-14,65251.23,DCDS
2023-08-15,65918.39,DCDS
2023-08-16,65876.18,DCDS
2023-08-17,66186.98,DCDS
2023-08-18,65845.97,DCDS
2023-08-21,62590.01,DCDS
2023-08-22,62700.48,DCDS
2023-08-23,63184.31,DCDS
2023-08-24,62613.37,DCDS
2023-08-25,64179.56,DCDS
2023-08-28,64201.58,DCDS
2023-08-29,65554.23,DCDS
2023-08-30,65961.99,DCDS
2023-08-31,67055.43,DCDS
2023-09-05,67778.38,DCDS
2023-09-06,68245.25,DCDS
2023-09-07,69204.87,DCDS
2023-09-08,69045.8,DCDS
2023-09-11,69282.16,DCDS
2023-09-12,68062.92,DCDS
2023-09-13,69697.18,DCDS
2023-09-14,69394.88,DCDS
2023-09-15,68516.88,DCDS
2023-09-18,68864.63,DCDS
2023-09-19,68339.8,DCDS
2023-09-20,68927.08,DCDS
2023-09-21,69894.28,DCDS
2023-09-22,68778.84,DCDS
2023-09-25,67209.64,DCDS
2023-09-26,64411.45,DCDS
2023-09-27,63614.06,DCDS
2023-09-28,65110.46,DCDS
2023-09-29,65235.03,DCDS
2023-10-02,65011.48,DCDS
2023-10-03,65174.04,DCDS
2023-10-04,62666.55,DCDS
2023-10-05,63722.18,DCDS
2023-10-06,62814.06,DCDS
2023-10-09,63953.11,DCDS
2023-10-10,64919.46,DCDS
2023-10-11,65007.51,DCDS
2023-10-12,65896.0,DCDS
2023-10-13,65848.83,DCDS
2023-10-16,66356.2,DCDS
2023-10-17,65531.58,DCDS
2023-10-18,63180.88,DCDS
2023-10-19,62595.61,DCDS
2023-10-20,61386.46,DCDS
2023-10-23,62650.81,DCDS
2023-10-24,61589.86,DCDS
2023-10-25,62281.14,DCDS
2023-10-26,61927.15,DCDS
2023-10-27,59074.37,DCDS
2023-10-30,59744.51,DCDS
2023-10-31,57815.76,DCDS
2023-11-01,55978.07,DCDS
2023-11-02,56915.99,DCDS
2023-11-03,59442.67,DCDS
2023-11-06,59560.82,DCDS
2023-11-07,60310.92,DCDS
2023-11-08,60058.31,DCDS
2023-11-09,62675.17,DCDS
2023-11-10,62988.83,DCDS
2023-11-13,62523.5,DCDS
2023-11-14,62800.24,DCDS
2023-11-15,63487.29,DCDS
2023-11-16,63652.86,DCDS
2023-11-17,64203.91,DCDS
2023-11-20,63103.12,DCDS
2023-11-21,63377.96,DCDS
2023-11-22,64161.12,DCDS
2023-11-23,64647.0,DCDS
2023-11-24,62163.5,DCDS
2023-11-27,63016.36,DCDS
2023-11-28,62106.29,DCDS
2023-11-29,62533.01,DCDS
2023-11-30,63346.38,DCDS
2023-12-01,63068.47,DCDS
2023-12-04,63442.11,DCDS
2023-12-05,64978.34,DCDS
2023-12-06,64811.58,DCDS
2023-12-07,65503.22,DCDS
2023-12-08,64736.32,DCDS
2023-12-11,64743.65,DCDS
2023-12-12,64685.75,DCDS
2023-12-13,64972.68,DCDS
2023-12-14,63823.48,DCDS
2023-12-15,63506.86,DCDS
2023-12-18,63339.91,DCDS
2023-12-19,62835.58,DCDS
2023-12-20,63507.85,DCDS
2023-12-21,63916.1,DCDS
2023-12-22,64163.5,DCDS
2023-12-25,64251.39,DCDS
2023-12-26,65210.06,DCDS
2023-12-27,65553.58,DCDS
2023-12-28,65500.1,DCDS
2023-12-29,65607.01,DCDS
2024-01-02,65718.66,DCDS
2024-01-03,65216.48,DCDS
2024-01-04,65931.49,DCDS
2024-01-05,66017.21,DCDS
2024-01-08,66247.04,DCDS
2024-01-09,66316.91,DCDS
2024-01-10,66108.72,DCDS
2024-01-11,65541.99,DCDS
2024-01-12,65682.88,DCDS
2024-01-15,65140.63,DCDS
2024-01-16,64994.52,DCDS
2024-01-17,65899.04,DCDS
2024-01-18,65945.1,DCDS
2024-01-19,66368.82,DCDS
2024-01-22,66762.98,DCDS
2024-01-23,66885.6,DCDS
2024-01-24,66766.83,DCDS
2024-01-25,66412.4,DCDS
2024-01-26,66546.0,DCDS
2024-01-29,66904.9,DCDS
2024-01-30,66926.17,DCDS
2024-01-31,67463.59,DCDS
2024-02-01,66785.13,DCDS
2024-02-02,67721.91,DCDS
2024-02-05,67985.36,DCDS
2024-02-06,68805.06,DCDS
2024-02-07,69280.47,DCDS
2024-02-15,69759.59,DCDS
2024-02-16,69801.21,DCDS
2024-02-19,69884.77,DCDS
2024-02-20,69939.44,DCDS
2024-02-21,69929.59,DCDS
2024-02-22,70274.14,DCDS
2024-02-23,70170.03,DCDS
2024-02-26,69124.66,DCDS
2024-02-27,70444.55,DCDS
2024-02-28,71388.95,DCDS
2024-02-29,71861.42,DCDS
2024-03-01,72191.61,DCDS
2024-03-04,72926.51,DCDS
2024-03-05,73197.03,DCDS
2024-03-06,73613.63,DCDS
2024-03-07,72807.79,DCDS
2024-03-08,73412.84,DCDS
2024-03-11,72219.02,DCDS
2024-03-12,71708.0,DCDS
2024-03-13,72564.35,DCDS
2024-03-14,74700.06,DCDS
2024-03-15,74441.89,DCDS
2024-03-18,74435.41,DCDS
2024-03-19,72779.32,DCDS
2024-03-20,72471.29,DCDS
2024-03-21,73931.16,DCDS
2024-03-22,75110.44,DCDS
2024-03-25,75288.54,DCDS
2024-03-26,74321.0,DCDS
2024-03-27,75257.28,DCDS
2024-03-28,75802.01,DCDS
2024-03-29,76579.99,DCDS
2024-04-01,76252.54,DCDS
2024-04-02,76061.71,DCDS
2024-04-03,76685.3,DCDS
2024-04-04,75355.63,DCDS
2024-04-05,74953.94,DCDS
2024-04-08,73947.08,DCDS
2024-04-09,73309.86,DCDS
2024-04-10,74333.56,DCDS
2024-04-11,73972.99,DCDS
2024-04-12,74241.52,DCDS
2024-04-15,75489.96,DCDS
2024-04-16,71484.54,DCDS
2024-04-17,71715.55,DCDS
2024-04-19,70448.0,DCDS
2024-04-22,69086.72,DCDS
2024-04-23,70220.16,DCDS
2024-04-24,69813.33,DCDS
2024-04-25,72371.79,DCDS
2024-04-26,72496.89,DCDS
2024-05-02,72945.92,DCDS
2024-05-03,73738.3,DCDS
2024-05-06,74186.74,DCDS
2024-05-07,75649.42,DCDS
2024-05-08,76321.67,DCDS
2024-05-09,76499.67,DCDS
2024-05-10,76474.5,DCDS
2024-05-13,76588.15,DCDS
2024-05-14,76119.57,DCDS
2024-05-15,76601.08,DCDS
2024-05-16,77619.71,DCDS
2024-05-17,78458.02,DCDS
2024-05-20,78787.98,DCDS
2024-05-21,78794.41,DCDS
2024-05-22,79250.63,DCDS
2024-05-23,79062.9,DCDS
2024-05-24,79913.28,DCDS
2024-05-27,78087.82,DCDS
2024-05-28,78367.43,DCDS
2024-05-29,79639.74,DCDS
2024-05-30,79001.93,DCDS
2024-05-31,79079.32,DCDS
2024-06-03,79286.75,DCDS
2024-06-04,80283.05,DCDS
2024-06-05,80673.12,DCDS
2024-06-06,80134.84,DCDS
2024-06-07,80309.02,DCDS
2024-06-10,80857.92,DCDS
2024-06-11,81672.79,DCDS
2024-06-12,81745.25,DCDS
2024-06-13,82941.86,DCDS
2024-06-14,83176.13,DCDS
2024-06-17,81655.83,DCDS
2024-06-18,81316.99,DCDS
2024-06-19,81694.05,DCDS
2024-06-20,82161.82,DCDS
2024-06-21,82663.13,DCDS
2024-06-24,82963.51,DCDS
2024-06-25,80456.47,DCDS
2024-06-26,80499.57,DCDS
2024-06-27,80917.3,DCDS
2024-06-28,80756.01,DCDS
2024-07-01,79515.4,DCDS
2024-07-02,80083.33,DCDS
2024-07-03,80747.09,DCDS
2024-07-04,81159.41,DCDS
2024-07-05,81582.79,DCDS
2024-07-08,82118.71,DCDS
2024-07-09,82799.01,DCDS
2024-07-10,83072.35,DCDS
2024-07-11,82253.85,DCDS
2024-07-12,81887.91,DCDS
2024-07-15,81638.39,DCDS
2024-07-16,81556.57,DCDS
2024-07-17,81652.71,DCDS
2024-07-18,80606.58,DCDS
2024-07-19,81030.09,DCDS
2024-07-22,80426.57,DCDS
2024-07-23,79191.98,DCDS
2024-07-24,77593.1,DCDS
2024-07-25,77896.51,DCDS
2024-07-26,77572.64,DCDS
2024-07-29,78376.91,DCDS
2024-07-30,78824.91,DCDS
2024-07-31,78662.62,DCDS
2024-08-01,78713.23,DCDS
2024-08-02,76470.06,DCDS
2024-08-05,77282.3,DCDS
2024-08-06,74109.05,DCDS
2024-08-07,75657.72,DCDS
2024-08-08,75712.49,DCDS
2024-08-09,75078.45,DCDS
2024-08-12,76804.65,DCDS
2024-08-13,77630.49,DCDS
2024-08-14,77647.0,DCDS
2024-08-15,77417.24,DCDS
2024-08-16,76728.95,DCDS
2024-08-19,78815.24,DCDS
2024-08-20,79502.65,DCDS
2024-08-21,80116.15,DCDS
2024-08-22,80939.44,DCDS
2024-08-23,80915.0,DCDS
2024-08-26,80879.37,DCDS
2024-08-27,80139.12,DCDS
2024-08-28,80211.29,DCDS
2024-08-29,80188.33,DCDS
2024-08-30,80254.43,DCDS
2024-09-04,80598.96,DCDS
2024-09-05,79997.6,DCDS
2024-09-06,79241.66,DCDS
2024-09-09,79556.94,DCDS
2024-09-10,79189.04,DCDS
2024-09-11,78590.35,DCDS
2024-09-12,78587.15,DCDS
2024-09-13,78753.09,DCDS
2024-09-16,78768.84,DCDS
2024-09-17,77923.63,DCDS
2024-09-18,79036.86,DCDS
2024-09-19,79693.61,DCDS
2024-09-20,80079.46,DCDS
2024-09-23,80308.07,DCDS
2024-09-24,80023.92,DCDS
2024-09-25,80641.59,DCDS
2024-09-26,81247.28,DCDS
2024-09-27,81237.04,DCDS
2024-09-30,81033.19,DCDS
2024-10-01,81062.4,DCDS
2024-10-02,81167.73,DCDS
2024-10-03,80845.87,DCDS
2024-10-04,80009.49,DCDS
2024-10-07,79614.03,DCDS
2024-10-08,79806.61,DCDS
2024-10-09,79795.03,DCDS
2024-10-10,80418.86,DCDS
2024-10-11,80848.38,DCDS
2024-10-14,80971.24,DCDS
2024-10-15,80624.05,DCDS
2024-10-16,80378.14,DCDS
2024-10-17,80533.87,DCDS
2024-10-18,81095.12,DCDS
2024-10-21,80859.04,DCDS
2024-10-22,80447.73,DCDS
2024-10-23,79933.7,DCDS
2024-10-24,80078.9,DCDS
2024-10-25,79028.76,DCDS
2024-10-28,78960.95,DCDS
2024-10-29,79243.26,DCDS
2024-10-30,79769.56,DCDS
2024-10-31,79697.66,DCDS
2024-11-01,80184.75,DCDS
2024-11-04,79396.4,DCDS
2024-11-05,78776.76,DCDS
2024-11-06,78842.0,DCDS
2024-11-07,79820.11,DCDS
2024-11-08,79886.79,DCDS
2024-11-11,79667.13,DCDS
2024-11-12,79404.72,DCDS
2024-11-13,78926.13,DCDS
2024-11-14,79137.79,DCDS
2024-11-15,77986.68,DCDS
2024-11-18,77204.26,DCDS
2024-11-19,77018.13,DCDS
2024-11-20,75618.0,DCDS
2024-11-21,76243.03,DCDS
2024-11-22,77330.79,DCDS
2024-11-25,77302.84,DCDS
2024-11-26,77619.35,DCDS
2024-11-27,78020.61,DCDS
2024-11-28,78216.53,DCDS
2024-11-29,78447.36,DCDS
2024-12-02,79311.46,DCDS
2024-12-03,79319.82,DCDS
2024-12-04,79369.26,DCDS
2024-12-05,78878.81,DCDS
2024-12-06,80883.15,DCDS
2024-12-09,81032.36,DCDS
2024-12-10,81172.63,DCDS
2024-12-11,81152.92,DCDS
2024-12-12,80982.39,DCDS
2024-12-13,80770.39,DCDS
2024-12-16,80567.9,DCDS
2024-12-17,80770.71,DCDS
2024-12-18,80549.56,DCDS
2024-12-19,80779.16,DCDS
2024-12-20,80288.95,DCDS
2024-12-23,80543.95,DCDS
2024-12-24,80865.45,DCDS
2024-12-25,80821.26,DCDS
2024-12-26,81783.14,DCDS
2024-12-27,81600.04,DCDS
2024-12-30,81555.51,DCDS
2024-12-31,81619.28,DCDS
2025-01-02,81435.01,DCDS
2025-01-03,81428.67,DCDS
2025-01-06,80083.42,DCDS
2025-01-07,79351.3,DCDS
2025-01-08,79350.71,DCDS
2025-01-09,79547.0,DCDS
2025-01-10,79189.43,DCDS
2025-01-13,78085.47,DCDS
2025-01-14,78457.46,DCDS
2025-01-15,77863.23,DCDS
2025-01-16,78239.97,DCDS
2025-01-17,78653.63,DCDS
2025-01-20,79362.23,DCDS
2025-01-21,79413.93,DCDS
2025-01-22,79267.68,DCDS
2025-01-23,79159.95,DCDS
2025-01-24,80461.81,DCDS
2025-02-03,80659.4,DCDS
2025-02-04,79565.47,DCDS
2025-02-05,80522.34,DCDS
2025-02-06,80732.9,DCDS
2025-02-07,80789.83,DCDS
2025-02-10,80827.06,DCDS
2025-02-11,79667.08,DCDS
2025-02-12,80271.74,DCDS
2025-02-13,80100.84,DCDS
2025-02-14,80155.61,DCDS
2025-02-17,80444.46,DCDS
2025-02-18,79806.58,DCDS
2025-02-19,80161.99,DCDS
2025-02-20,80986.2,DCDS
2025-02-21,81090.83,DCDS
2025-02-24,81251.3,DCDS
2025-02-25,81614.03,DCDS
2025-02-26,81418.39,DCDS
2025-02-27,81440.47,DCDS
2025-02-28,81829.15,DCDS
